X,Y,OBJECTID,CreatedBy,CreatedDate,LastEditor,LastUpdate,FacilityID,DataSource,ProjectNumber,InstallDate,LifecycleStatus,Location,SymbolRotation,HydrantType,Elevation,Manufacturer,Style,year_manufactured,BarrelDiameter,SeatDiameter,Comments,nozzle_color,MaintainedBy,InstallType
-89.540120696323484,43.034763213789724,2635,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-1966-2,FLD,,,ACT,ROYAL OAKS DR & MAPLECREST DR,133.4002,,1096,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.53734197978909,43.033789625872537,2636,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2066-1,,,,ACT,"AUTUMN HILL DR & ARBOR TRACE DR,350 FT S O",152.6417,,1062,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.535763476645101,43.03370879394852,2637,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2067-5,,,,ACT,"WATERBEND DR & ARBOR TRACE DR,270 FT S O",163.8651,,1032,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.536685023748859,43.032463016176777,2638,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2067-3,,,,ACT,WATERBEND DR & FAIRWAY OAKS DR,163.2775,,1035,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.537673743682106,43.032690170748303,2639,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2067-4,,,,ACT,FAIRWAY OAKS DR & AUTUMN HILL DR,261.8562,,1047,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.539006603550689,43.032811482941639,2640,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-1967-4,,,,ACT,MAPLECREST DR & PINEVIEW DR,261.3211,,1053,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.540381261803986,43.03353276269074,2641,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-1967-5,,,,ACT,"MAPLECREST DR & ARBOR TRACE DR,445 FT S O",179.7992,,1073,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.536865039391657,43.031477243156878,2642,,,WUJAG,2018-11-08T17:20:28.000Z,HYDR-2067-2,FASB,,,ACT,WATERBEND DR & MID TOWN RD,359.8741,,1031,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.534796376882554,43.035922403133789,2643,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2066-5,,,,ACT,WATERBEND DR & NELSON CROSSING,144.2079,,1039,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.52259001421406,43.036317572315831,2644,,,WUJAG,2018-09-05T18:46:38.000Z,HYDR-2365-11,FASB,,,ACT,DEWBERRY DR & WOOD REED DR,359.9756,,1102,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.522466250952419,43.036936220799667,2645,,,WUJAG,2018-09-05T18:46:38.000Z,HYDR-2365-10,FASB,,,ACT,STARR GRASS DR & DEWBERRY DR,89.6032,,1097,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.514831472164659,43.039402285475525,2646,,,WUJAG,2018-10-25T13:35:37.000Z,HYDR-2464-8,FASB,,,ACT,MEADOW SWEET DR & VELVET LEAF DR,269.6037,,1126,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.514623218931504,43.040714487707248,2647,,,WUJAG,2018-10-25T13:35:37.000Z,HYDR-2464-10,FASB,,,ACT,"VELVET LEAF DR & SUNFLOWER DR,420'SE OF",359.4674,,1149,,Pacer,1998,5,,,blue,MADISON WATER UTILITY,
-89.523775303542834,43.031695207826132,2648,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2267-4,FASB,,,ACT,CARNS DR & MID TOWN RD,178.1688,,1112,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.523735673801468,43.032897943828296,2649,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2267-5,FASB,,,ACT,CARNS DR & MAYO DR,359.9347,,1119,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.524852803244585,43.032954720242159,2650,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2267-6,FASB,,,ACT,"MAYO DR & CARNS DR,235 FT W OF",89.4143,,1113,,Pacer,2001,5,,relocated for 2005 project,blue,MADISON WATER UTILITY,
-89.523708737763641,43.033866400847664,2651,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2266-1,FASB,,,ACT,RITZ DR & CARNS DR,359.842,,1127,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.525941242491257,43.035063952773619,2652,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2266-5,FASB,9-5372-00,,ACT,MANSION HILL AV & BROADMOOR ST,39.1826,,1084,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.525063374497478,43.035507162956435,2653,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2266-6,FASB,,,ACT,"BROADMOOR ST & WALDORF BLVD,350 FT SW OF",127.0329,,1088,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.524879998139099,43.034206072303512,2654,,,WUPTB,2017-08-31T16:19:47.000Z,HYDR-2266-4,FASB,,,ACT,WALDORF BLVD & RITZ DR,312.8839,,1109,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.523850293716109,43.035007142114601,2655,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2266-7,FASB,,,ACT,"1521 Waldorf Blvd Waldorf Blvd, 53719",335.4017,,1106,,Pacer,1999,5,,,blue,MADISON WATER UTILITY,
-89.523677409742177,43.035643370623603,2656,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2266-8,FASB,,,ACT,WALDORF BLVD & BROADMOOR ST,359.6041,,1098,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.523923539889424,43.036926975820649,2657,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2265-2,FASB,,,ACT,STARR GRASS DR & WALDORF BLVD,90.5403,,1086,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.523596950518368,43.038236395966685,2658,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2265-3,FASB,,,ACT,"WALDORF BLVD & STARR GRASS DR,465 FT N O",1.3983,,1073,,Pacer,1996,5,,,blue,MADISON WATER UTILITY,
-89.523568308564521,43.038687219063753,2659,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2265-4,FASB,,,ACT,"WALDORF BLVD & STARR GRASS DR,630 FT N O",358.39401159,,1074,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.502820268908323,43.050076601148852,2660,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2760-1,,,,ACT,"GAMMON RD ,S & WATTS RD",270.7501,,1083,KENNEDY,K-11,1968,5,,,blue,MADISON WATER UTILITY,
-89.533103328720657,43.071394680408005,2661,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2051-1,FASB,,,ACT,SAMUEL DR & BLACKWOLF DR,130.0923,,1061,,Pacer,1998,5,,,blue,MADISON WATER UTILITY,
-89.532563374491787,43.070887961871961,2662,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2051-4,,,,ACT,"BLACKWOLF DR & SAMUEL DR,250 FT E OF",66.3103,,1060,MUELLER,Mueller,1994,5,,,blue,MADISON WATER UTILITY,
-89.525753197632554,43.05407100365592,2663,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2258-4,,,,ACT,"PLAZA DR & WATTS RD,1ST S OF",179.605,,1080,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.512483734695991,43.063982656951794,2664,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2554-6,,,,ACT,RANDOLPH DR & TREE LN,358.1994,,1040,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.522286459500606,43.033919866329271,2665,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2366-6,FASB,,,ACT,DEWBERRY DR & RITZ DR,32.0328,,1141,,Pacer,1999,5,,,blue,MADISON WATER UTILITY,
-89.528010922020357,43.036702709397645,2666,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2265-8,FASB,,,ACT,MANSION HILL AV & BLAKTON RD,128.66636699,,1057,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.525472504833672,43.036376177062458,2667,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2265-5,FASB,,,ACT,STARR GRASS DR & BLAKTON RD,127.4598,,1069,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.526810784826793,43.036657141650323,2668,,,WUJAG,2018-09-14T17:00:15.000Z,HYDR-2265-6,FASB,,,ACT,"BLAKTON RD & MANSION HILL AVE,200' E O",39.0474,,1062,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.527725245726103,43.03358743354395,2669,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2267-8,FASB,,,ACT,"STARR GRASS DR & MCDOWELL DR,1ST S OF",172.7518,,1103,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.516064396519951,43.04266549431555,2670,,,WUJAG,2018-10-25T14:10:21.000Z,HYDR-2463-6,ASB,,,ACT,"MEADOW SWEET DR & SUNFLOWER DR,346' W OF",88.39394013,,1154,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.513705324554948,43.041403559284447,2671,,,WUJAG,2018-10-25T13:35:37.000Z,HYDR-2463-7,FASB,,,ACT,"MEADOW SWEET DR & SUNFLOWER DR,373' S OF",25.6102,,1159,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.514967786947267,43.042153141410857,2672,,,WUJAG,2018-10-25T13:35:37.000Z,HYDR-2463-5,FASB,,,ACT,"SUNFLOWER DR, RELO & MEADOW SWEET DR",134.5637,,1160,,Pacer,1999,5,,,blue,MADISON WATER UTILITY,
-89.523070863322502,43.055190317106984,2673,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2258-8,,,,ACT,WATTS RD & COMMERCE DR,89.9713,,1074,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.520771381113093,43.035401622511863,2674,,,WUJAG,2018-09-05T18:46:39.000Z,HYDR-2366-4,FASB,,,ACT,"TWINFLOWER DR & DEWBERRY DR,482 FT E OF",269.6025,,1135,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.518849183333359,43.035610277771717,2675,,,WUJAG,2018-09-05T18:46:39.000Z,HYDR-2366-8,FASB,,,ACT,YELLOWCRESS DR & TWINFLOWER DR,0.5664,,1139,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.519706605393324,43.052492443258508,2676,,,WUJAG,2017-12-29T15:38:59.000Z,HYDR-2359-2,,,,ACT,"WATTS RD & HIGH POINT RD,S,1ST W OF",41.0293,,1125,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.520236967441193,43.053720221250408,2677,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2358-2,,,,ACT,"WATTS RD & COMMERCE DR,2ND E OF",9.197,,1125,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.52123854926063,43.054869332819742,2678,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2358-1,,,,ACT,"WATTS RD & COMMERCE DR,1ST E OF",51.5527,,1098,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.535004895350099,43.031417374018815,2679,,,WUJAG,2018-11-08T17:29:49.000Z,HYDR-2067-6,FASB,,,ACT,"MID TOWN RD & CTH M, 423' W OF",270.7431,,1026,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.515783160043199,43.032525530320456,2680,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2467-7,,,,ACT,"MID TOWN RD,EASMENT,N END & MID TOWN RD,1ST HDG EAST ",223.1252,,1067,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.53865091757325,43.033930339018866,2681,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1966-3,,,,ACT,"PINEVIEW DR & ARBOR TRACE DR,300 FT S O",78.6277,,1079,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.534251507975199,43.070696583067274,2682,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2051-3,FASB,,,ACT,SAMUEL DR & WILD INDIGO LN,309.6503,,1063,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.535946599108314,43.069755068215628,2683,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2052-1,FASB,,,ACT,"SAMUEL DR & WILD INDIGO LN,300' N OF",235.5756,,1071,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.53545315488347,43.068984873427304,2684,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2052-2,,,,ACT,SAMUEL DR & WILD INDIGO LN,31.7526,,1067,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.515413223281996,43.032502958860682,2685,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2467-8,,,,ACT,"MID TOWN RD, EASEMENT & MID TOWN RD, 1ST N OF,E S",67.5644,,1062,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.534133302121049,43.069603554938432,2686,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2052-4,,,,ACT,"WILD INDIGO LA & SAMUEL DR,430' N OF",316.3542,,1064,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.535488418974097,43.067765346298614,2687,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2052-5,,,,ACT,"SAMUEL DR & WILD INDIGO LA,80' S OF",3.9463,,1065,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.525456912891912,43.05348592229614,2688,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2258-5,,,,ACT,PLAZA DR & HIGHVIEW DR,270.4945,,1086,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.525737992253525,43.05322604807472,2689,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2258-6,,,,ACT,"PLAZA DR & HIGHVIEW DR,1ST S OF",0.49741729,,1092,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.523557113374068,43.053498789111032,2690,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2258-9,,,,ACT,"HIGHVIEW DR & PLAZA DR,526' E OF",270.3287,,1100,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.522730335368109,43.054009683811884,2691,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2258-7,,,,ACT,"COMMERCE DR & HIGHVIEW DR,136' N OF",359.4235,,1090,,Pacer,1996,5,,,blue,MADISON WATER UTILITY,
-89.4978257900069,43.051834439980667,2692,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2859-9,,,,ACT,"6624 Seybold Rd Seybold Rd, 53719",91.0387,,1054,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.502583610518343,43.059231994618756,2693,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2756-6,,,,ACT,"GAMMON RD,S & 470' S MINERAL POINT RD",358.4312,,1043,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.520512766495372,43.031415011126306,2694,,,WUSES,2018-01-26T14:28:54.000Z,HYDR-2368-1,ASB,9-5121,,ACT,"MID TOWN RD & HIGH POINT RD,S,535 FT W ",90.8641,,1104,,Pacer,1999,5,,,blue,MADISON WATER UTILITY,
-89.521133864790883,43.031667875482377,2695,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-6,,,,ACT,SOUTHERN RIDGE TRL & MID TOWN RD,180.4593,,1118,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.504754363974911,43.05475651500587,2696,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2658-8,FLD,,,ACT,WEST TOWNE & OLD HYD #3,178.4043,,1055,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.51363722128373,43.040050724948699,2697,,,WUJAG,2018-10-25T13:35:37.000Z,HYDR-2463-11,FASB,,,ACT,"MEADOW SWEET DR, RELO & VELVET LEAF DR,358' N FRO",357.9406,,1148,,Pacer,1999,5,,,blue,MADISON WATER UTILITY,
-89.496872282502281,43.035981315819356,2698,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2866-6,,,,ACT,PARK HEIGHTS CT & MCKENNA BLVD,300.9655,,1050,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.519767316191647,43.036156028273574,2699,,,WUJAG,2018-09-05T18:46:39.000Z,HYDR-2366-2,FASB,,,ACT,"YELLOWCRESS DR, RELO & YARROW CIR",89.6045,,1121,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.518843833196684,43.036935470208242,2700,,,WUJAG,2018-09-05T18:46:39.000Z,HYDR-2365-9,FASB,,,ACT,"YARROW CIR,END OF, RELO & YELLOWCRESS DR,352' N OF",69.8427,,1114,,Pacer,2002,5,,,blue,MADISON WATER UTILITY,
-89.522553555181702,43.034532160156751,2701,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2366-10,,,,ACT,"DEWBERRY DR, RELO & CLASSIC CIR",269.6033,,1133,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.521873834516697,43.034585449626839,2702,,,WUJAG,2018-09-05T18:46:39.000Z,HYDR-2366-9,FASB,,,ACT,"CLASSIC CIR & DEWBERRY DR,171' E OF IN ",1.4783,,1142,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.535669060756774,43.074673850953012,2703,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2050-4,,,,ACT,"4009 Shawn Trl Shawn Trl, 53562",269.9265,,1072,,Pacer,,5,,,blue,MADISON WATER UTILITY,
-89.507461222360689,43.057251190800208,2704,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2657-6,FLD,,,ACT,WEST TOWNE & OLD HYD #8,178.4733,,1056,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.500313074348185,43.068527177889926,2705,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2752-11,,,,ACT,ACADIA DRR & COLONY DR,180.4074,,1049,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.521108792141376,43.032439604903679,2706,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-7,,,,ACT,SOUTHERN RIDGE TRL & TRADITION AVE,359.6031,,1131,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.521021892116366,43.033564536066727,2707,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-8,,,,ACT,SOUTHERN RIDGE TRL & SHUMARD DR,0.261,,1129,,Pacer,1999,5,,,blue,MADISON WATER UTILITY,
-89.520106434013456,43.033574446514478,2708,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-9,,,,ACT,SHUMARD DR & LEGACY LN,88.36860897,,1119,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.520157462719226,43.033399551626907,2709,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-10,,,,ACT,LEGACY LN & SHUMARD DR,179.8226,,1116,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.519941352117485,43.032317629311414,2710,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-11,,,,ACT,SAWTOOTH LN & LEGACY LN,89.6089,,1094,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.518962575418811,43.032789898024873,2711,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2367-12,,,,ACT,"1717 Sawtooth Ln Sawtooth Ln, 53719",359.6013,,1096,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.521634351877481,43.037559423543406,2712,,,WUJAG,2018-09-05T18:46:38.000Z,HYDR-2365-12,FASB,,,ACT,"1305 Dewberry Dr Dewberry Dr, 53719",303.8839,,1080,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.521182848546658,43.037178934282046,2713,,,WUJAG,2018-09-05T18:46:38.000Z,HYDR-2365-4,FASB,,,ACT,"STARR GRASS DR & COPPER LEAF TRL,328' W OF",125.5447,,1088,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.520321279947751,43.037931747878304,2714,,,WUJAG,2018-09-05T18:46:38.000Z,HYDR-2365-13,FASB,,,ACT,COPPER LEAF TRL & STARR GRASS DR,223.5628,,1087,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.536334724036948,43.070677116083779,2715,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2051-8,FASB,,,ACT,MEADOW ROSE LN & THEIS TRL,175.994,,1075,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.536057777921059,43.071328418247603,2716,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2051-6,FASB,,,ACT,WOOD VIOLET WAY & MEADOW ROSE LN,89.3272,,1073,,Pacer,2001,5,,,blue,MADISON WATER UTILITY,
-89.53831172015343,43.044683822264062,2717,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1962-15,FASB,,,ACT,"SUNDANCE DR, RELO & HOLLYBUSH LN",179.4222,,1093,,Pacer,,5,,,blue,MADISON WATER UTILITY,
-89.538291437308843,43.045129712065091,2718,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1962-12,FASB,,,ACT,SUNDANCE DR & SILKWOOD TRL,177.9554,,1096,MUELLER,Mueller,2005,5,,,blue,MADISON WATER UTILITY,
-89.537615936429503,43.045303605171441,2719,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2062-1,FASB,,,ACT,"SILKWOOD TRL & SUNDANCE DR, 124' E OF",89.3545,,1093,MUELLER,Mueller,2006,5,,,blue,MADISON WATER UTILITY,
-89.538277030812765,43.04560535242846,2720,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1962-14,FASB,,,ACT,SUNDANCE DR & VALLEY VIEW RD,177.8585,,1101,,Pacer,2006,5,,,blue,MADISON WATER UTILITY,
-89.489473819405831,43.054664102498769,2721,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2958-6,,,,ACT,ODANA CT & ODANA RD,309.92510547,,1063,,Pacer,2006,5,,,blue,MADISON WATER UTILITY,
-89.541833277929442,43.045821174237737,2722,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1961-1,FASB,,,ACT,VALLEY VIEW RD & OVERLOOK RUN,88.15869005,,1146,CLOW,Clow,,5,,,blue,MADISON WATER UTILITY,
-89.498406689460083,43.075081437639476,2723,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2750-7,,,,ACT,EVERGLADE DR & OLD SAUK RD,178.2444,,1023,CLOW,Clow Medallion,,5,,,blue,MADISON WATER UTILITY,
-89.503231212562014,43.041459645739899,2725,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2763-13,,,,ACT,"10 Nantucket Ct Unit 10 Nantucket Ct, 53719",356.1678,,1059,,,,5,,,blue,MADISON WATER UTILITY,
-89.488515765881687,43.035808307465452,2726,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-3066-5,FLD,,,ACT,"1601 Prairie Rd Prairie Rd, 53711",178.3293,,1025,KENNEDY,K-81,2008,5,,,blue,MADISON WATER UTILITY,
-89.487640689860356,43.067355148056102,2727,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-3053-6,,,,ACT,KEELSON DR & INNER DR,350.0521,,965,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.542375071551774,43.044303010390138,2728,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1962-7,FLD,,,ACT,SILKWOOD TRL & LONE OAK LN,130.4358,,1139,,Pacer,,5,,,blue,MADISON WATER UTILITY,
-89.540133687963859,43.045108363219889,2729,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-1962-16,FASB,,2012-06-13T00:00:00.000Z,ACT,"601 Color Peak Rd Color Peak Rd, 53593",1.1398,,1115,MUELLER,,2008,5,,Relocated,blue,MADISON WATER UTILITY,Relocated
-89.49672163527751,43.03403801014278,2731,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2867-8,FLD,,,ACT,"1719 Brittany Pl Brittany Pl, 53711",358.7219,,1067,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.515960426181536,43.051750002709809,2732,,,WUJAG,2018-05-24T15:56:01.000Z,HYDR-2459-9,,,,ACT," ,  ",245.0389,,1098,,Pacer,2008,5,,,blue,MADISON WATER UTILITY,
-89.491330922972708,43.0320043694487,2733,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2967-9,,,,ACT,"6308 Raymond Rd Raymond Rd, 53711",91.47262404,,1023,,Pacer,2008,5,,,blue,MADISON WATER UTILITY,
-89.537258516632463,43.073251043347135,2734,,,WUJAG,2017-11-01T17:55:04.000Z,HYDR-1950-1,,,,ACT,"PLEASANT VIEW RD,N & OLD SAUK RD,543' S OF",359.60366918,,1077,MUELLER,Mueller,2005,5,,,blue,MADISON WATER UTILITY,
-89.536914318598491,43.073259777937309,2735,,,WUJAG,2017-11-01T17:54:30.000Z,HYDR-2050-6,,,,ACT,"PLEASANT VIEW RD,N & OLD SAUK RD,W,522' S OF",359.1641,,1079,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.536897697788035,43.074474454371419,2736,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2050-5,,,,ACT,"PLEASANT VIEW RD,N & OLD SAUK RD,W",359.8963,,1085,,Pacer,2003,5,,,blue,MADISON WATER UTILITY,
-89.536787282323218,43.070619860936858,2737,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2051-9,FASB,,,ACT,"THEIS TRL & PLEASANT VIEW RD,N",89.602,,1075,,Pacer,2004,5,,,blue,MADISON WATER UTILITY,
-89.532623329138886,43.033957550541558,2740,,,WUJAG,2018-11-09T16:25:45.000Z,HYDR-2166-3,,,,ACT,"PLEASANT VIEW RD,S,ESMNT  & PLEASANT VIEW RD,S,1ST E ",124.2425,,1028,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.530973315548479,43.035001478511489,2741,,,WUPTB,2017-08-31T16:19:48.000Z,HYDR-2166-2,,,,ACT,"PLEASANT VIEW RD,S,ESMNT  & PLEASANT VIEW RD,S,2ND E ",111.0824,,1036,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.533273280406505,43.036479820084836,2742,,,WUJAG,2018-11-09T17:26:15.000Z,HYDR-2065-1,FLD,,,ACT,"WATERBEND DR & PLEASANT VIEW RD,S",268.614,,1051,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
-89.527436856345275,43.053148498695514,2743,,,WUPTB,2017-08-31T16:19:49.000Z,HYDR-2258-3,FLD,,,ACT,"JUNCTION RD,S & WATTS RD,2ND S OF",170.4822,,1087,,Pacer,1996,5,,,blue,MADISON WATER UTILITY,
-89.527411549714117,43.054193422713276,2744,,,WUPTB,2017-08-31T16:19:49.000Z,HYDR-2258-2,FLD,,,ACT,"JUNCTION RD,S & WATTS RD,1ST S OF",179.3812,,1079,,Pacer,1996,5,,,blue,MADISON WATER UTILITY,
-89.527361656659906,43.057402442715023,2746,,,WUPTB,2017-08-31T16:19:49.000Z,HYDR-2257-8,FLD,,,ACT,"JUNCTION RD,S & WATTS RD,600' N OF",181.6458,,1076,,Pacer,1996,5,,,blue,MADISON WATER UTILITY,
-89.52739983112447,43.058611395315602,2747,,,WUPTB,2017-08-31T16:19:49.000Z,HYDR-2256-9,FLD,,,ACT,"JUNCTION RD,S & MINERAL POINT RD, 580' S ",0.1279,,1067,,Pacer,2000,5,,,blue,MADISON WATER UTILITY,
